SKU,Region,PerMonth,SubCategory,EffectiveDate
Archive Write Operations,EU West,113.88,General Block Blob v2 Hierarchical Namespace,03/01/2020 00:00:00
Archive Write Operations,US West,104.38999999999999,Azure Data Lake Storage Gen2 Hierarchical Namespace,04/01/2019 00:00:00
Archive Write Operations,EU West,113.88,Azure Data Lake Storage Gen2 Hierarchical Namespace,04/01/2019 00:00:00
Archive Write Operations,EU North,104.38999999999999,Azure Data Lake Storage Gen2 Hierarchical Namespace,04/01/2019 00:00:00
Archive Write Operations,US West,80.3,Azure Data Lake Storage Gen2 Flat Namespace,04/01/2019 00:00:00
Archive Write Operations,US East 2,73,Azure Data Lake Storage Gen2 Flat Namespace,04/01/2019 00:00:00
Archive Write Operations,US East 2,94.9,Azure Data Lake Storage Gen2 Hierarchical Namespace,04/01/2019 00:00:00
Archive Write Operations,US West 2,94.9,Azure Data Lake Storage Gen2 Hierarchical Namespace,04/01/2019 00:00:00
Archive Write Operations,EU West,87.6,Azure Data Lake Storage Gen2 Flat Namespace,04/01/2019 00:00:00
Archive Write Operations,US West 2,73,Azure Data Lake Storage Gen2 Flat Namespace,04/01/2019 00:00:00
Archive Write Operations,EU North,80.3,Azure Data Lake Storage Gen2 Flat Namespace,04/01/2019 00:00:00
Archive Write Operations,US East,73,Azure Data Lake Storage Gen2 Flat Namespace,04/01/2019 00:00:00
Archive Write Operations,US East,94.9,Azure Data Lake Storage Gen2 Hierarchical Namespace,04/01/2019 00:00:00
Archive Write Operations,AP East,166.44,Azure Data Lake Storage Gen2 Hierarchical Namespace,01/11/2019 00:00:00
Archive Write Operations,AP Southeast,87.6,Azure Data Lake Storage Gen2 Flat Namespace,01/11/2019 00:00:00
Archive Write Operations,AP Southeast,113.88,Azure Data Lake Storage Gen2 Hierarchical Namespace,01/11/2019 00:00:00
Archive Write Operations,AP East,127.74999999999999,Azure Data Lake Storage Gen2 Flat Namespace,01/11/2019 00:00:00
Archive ZRS Data Stored,EU West,1.022,Azure Data Lake Storage Gen2 Flat Namespace,07/13/2018 00:00:00
Archive ZRS Data Stored,US East 2,0.9125,Azure Data Lake Storage Gen2 Hierarchical Namespace,07/13/2018 00:00:00
Archive ZRS Data Stored,EU North,0.9125,Azure Data Lake Storage Gen2 Flat Namespace,07/13/2018 00:00:00
Archive ZRS Data Stored,US East,0.9125,Azure Data Lake Storage Gen2 Hierarchical Namespace,07/13/2018 00:00:00
Archive ZRS Data Stored,US East,0.9125,Azure Data Lake Storage Gen2 Flat Namespace,07/13/2018 00:00:00
Archive ZRS Data Stored,US West,1.1315,Azure Data Lake Storage Gen2 Flat Namespace,07/13/2018 00:00:00
Archive ZRS Data Stored,US West 2,0.9125,Azure Data Lake Storage Gen2 Flat Namespace,07/13/2018 00:00:00
Archive ZRS Data Stored,EU North,0.9125,Azure Data Lake Storage Gen2 Hierarchical Namespace,07/13/2018 00:00:00
Archive ZRS Data Stored,EU West,1.022,Azure Data Lake Storage Gen2 Hierarchical Namespace,07/13/2018 00:00:00
Archive ZRS Data Stored,US West,1.1315,Azure Data Lake Storage Gen2 Hierarchical Namespace,07/13/2018 00:00:00
Archive ZRS Data Stored,US East 2,0.9125,Azure Data Lake Storage Gen2 Flat Namespace,07/13/2018 00:00:00
Archive ZRS Data Stored,US West 2,0.9125,Azure Data Lake Storage Gen2 Hierarchical Namespace,07/13/2018 00:00:00
Archive ZRS Early Delete,US West 2,1.825,Azure Data Lake Storage Gen2 Flat Namespace,12/31/2019 00:00:00
Archive ZRS Early Delete,US West,2.263,Azure Data Lake Storage Gen2 Hierarchical Namespace,12/31/2019 00:00:00
Archive ZRS Early Delete,US East,1.825,Azure Data Lake Storage Gen2 Hierarchical Namespace,12/31/2019 00:00:00
Archive ZRS Early Delete,US West,2.263,Azure Data Lake Storage Gen2 Flat Namespace,12/31/2019 00:00:00
Archive ZRS Early Delete,US East 2,1.825,Azure Data Lake Storage Gen2 Hierarchical Namespace,12/31/2019 00:00:00
Archive ZRS Early Delete,US East,1.825,Azure Data Lake Storage Gen2 Flat Namespace,12/31/2019 00:00:00
Archive ZRS Early Delete,US East 2,1.825,Azure Data Lake Storage Gen2 Flat Namespace,12/31/2019 00:00:00
Archive ZRS Early Delete,EU West,2.044,Azure Data Lake Storage Gen2 Hierarchical Namespace,12/31/2019 00:00:00
Archive ZRS Early Delete,US West 2,1.825,Azure Data Lake Storage Gen2 Hierarchical Namespace,12/31/2019 00:00:00
Archive ZRS Early Delete,EU North,1.825,Azure Data Lake Storage Gen2 Flat Namespace,12/31/2019 00:00:00
Archive ZRS Early Delete,EU West,2.044,Azure Data Lake Storage Gen2 Flat Namespace,12/31/2019 00:00:00
Archive ZRS Early Delete,EU North,1.825,Azure Data Lake Storage Gen2 Hierarchical Namespace,12/31/2019 00:00:00
Archive ZRS Iterative Read Operations,AP East,29.65625,Azure Data Lake Storage Gen2 Hierarchical Namespace,09/04/2018 00:00:00
Archive ZRS Iterative Read Operations,AP East,22.8125,Azure Data Lake Storage Gen2 Flat Namespace,09/04/2018 00:00:00
Archive ZRS Iterative Read Operations,US East 2,22.8125,Azure Data Lake Storage Gen2 Flat Namespace,08/17/2018 00:00:00
Archive ZRS Iterative Read Operations,US East 2,29.65625,Azure Data Lake Storage Gen2 Hierarchical Namespace,08/17/2018 00:00:00
Archive ZRS Iterative Read Operations,EU West,24.637500000000003,Azure Data Lake Storage Gen2 Flat Namespace,08/17/2018 00:00:00
Archive ZRS Iterative Read Operations,US West 2,22.8125,Azure Data Lake Storage Gen2 Flat Namespace,08/17/2018 00:00:00
Archive ZRS Iterative Read Operations,US East,22.8125,Azure Data Lake Storage Gen2 Flat Namespace,08/17/2018 00:00:00
Archive ZRS Iterative Read Operations,AP Southeast,22.8125,Azure Data Lake Storage Gen2 Flat Namespace,08/17/2018 00:00:00
Archive ZRS Iterative Read Operations,EU North,22.8125,Azure Data Lake Storage Gen2 Flat Namespace,08/17/2018 00:00:00
Archive ZRS Iterative Read Operations,US West,32.62224,Azure Data Lake Storage Gen2 Hierarchical Namespace,08/17/2018 00:00:00
Archive ZRS Iterative Read Operations,US East,29.65625,Azure Data Lake Storage Gen2 Hierarchical Namespace,08/17/2018 00:00:00
Archive ZRS Iterative Read Operations,EU West,32.028749999999995,Azure Data Lake Storage Gen2 Hierarchical Namespace,08/17/2018 00:00:00
Archive ZRS Iterative Read Operations,EU North,29.65625,Azure Data Lake Storage Gen2 Hierarchical Namespace,08/17/2018 00:00:00
Archive ZRS Iterative Read Operations,AP Southeast,29.65625,Azure Data Lake Storage Gen2 Hierarchical Namespace,08/17/2018 00:00:00
Archive ZRS Iterative Read Operations,US West 2,29.65625,Azure Data Lake Storage Gen2 Hierarchical Namespace,08/17/2018 00:00:00
Archive ZRS Iterative Read Operations,US West,25.093750000000004,Azure Data Lake Storage Gen2 Flat Namespace,08/17/2018 00:00:00
Archive ZRS Write Additional IO,EU West,8.76,Azure Data Lake Storage Gen2 Flat Namespace,07/13/2018 00:00:00
Archive ZRS Write Additional IO,US West 2,9.49,Azure Data Lake Storage Gen2 Hierarchical Namespace,07/13/2018 00:00:00
Archive ZRS Write Additional IO,US East,9.49,Azure Data Lake Storage Gen2 Hierarchical Namespace,07/13/2018 00:00:00
Archive ZRS Write Additional IO,US West,10.439,Azure Data Lake Storage Gen2 Hierarchical Namespace,07/13/2018 00:00:00
Archive ZRS Write Additional IO,US East 2,7.3,Azure Data Lake Storage Gen2 Flat Namespace,07/13/2018 00:00:00
Archive ZRS Write Additional IO,EU North,8.03,Azure Data Lake Storage Gen2 Flat Namespace,07/13/2018 00:00:00
Archive ZRS Write Additional IO,EU West,11.388,Azure Data Lake Storage Gen2 Hierarchical Namespace,07/13/2018 00:00:00
Archive ZRS Write Additional IO,US East 2,9.49,Azure Data Lake Storage Gen2 Hierarchical Namespace,07/13/2018 00:00:00
Archive ZRS Write Additional IO,US West 2,7.3,Azure Data Lake Storage Gen2 Flat Namespace,07/13/2018 00:00:00
Archive ZRS Write Additional IO,US West,8.03,Azure Data Lake Storage Gen2 Flat Namespace,07/13/2018 00:00:00
Archive ZRS Write Additional IO,US East,7.3,Azure Data Lake Storage Gen2 Flat Namespace,07/13/2018 00:00:00
Archive ZRS Write Additional IO,EU North,10.439,Azure Data Lake Storage Gen2 Hierarchical Namespace,07/13/2018 00:00:00
Archive ZRS Write Operations,EU North,40.15,Azure Data Lake Storage Gen2 Flat Namespace,07/13/2018 00:00:00
Archive ZRS Write Operations,EU West,43.8,Azure Data Lake Storage Gen2 Flat Namespace,07/13/2018 00:00:00
Archive ZRS Write Operations,US West,40.15,Azure Data Lake Storage Gen2 Flat Namespace,07/13/2018 00:00:00
Archive ZRS Write Operations,US West 2,36.5,Azure Data Lake Storage Gen2 Flat Namespace,07/13/2018 00:00:00
Archive ZRS Write Operations,US East,47.45,Azure Data Lake Storage Gen2 Hierarchical Namespace,07/13/2018 00:00:00
Archive ZRS Write Operations,EU West,56.94,Azure Data Lake Storage Gen2 Hierarchical Namespace,07/13/2018 00:00:00
Archive ZRS Write Operations,US West,52.19499999999999,Azure Data Lake Storage Gen2 Hierarchical Namespace,07/13/2018 00:00:00
Archive ZRS Write Operations,EU North,52.19499999999999,Azure Data Lake Storage Gen2 Hierarchical Namespace,07/13/2018 00:00:00
Archive ZRS Write Operations,US East,36.5,Azure Data Lake Storage Gen2 Flat Namespace,07/13/2018 00:00:00
Archive ZRS Write Operations,US East 2,36.5,Azure Data Lake Storage Gen2 Flat Namespace,07/13/2018 00:00:00
Archive ZRS Write Operations,US West 2,47.45,Azure Data Lake Storage Gen2 Hierarchical Namespace,07/13/2018 00:00:00
Archive ZRS Write Operations,US East 2,47.45,Azure Data Lake Storage Gen2 Hierarchical Namespace,07/13/2018 00:00:00
Blob Changes,US East,365,Change Feed,04/08/2019 00:00:00
Blob Changes,US East 2,365,Change Feed,04/08/2019 00:00:00
Blob Changes,EU West,365,Change Feed,04/08/2019 00:00:00
Blob Changes,EU North,365,Change Feed,04/08/2019 00:00:00
Blob Changes,AP Southeast,365,Change Feed,04/08/2019 00:00:00
Blob Changes,US West,365,Change Feed,04/08/2019 00:00:00
Blob Changes,US West 2,365,Change Feed,04/08/2019 00:00:00
Blob Changes,AP East,365,Change Feed,04/08/2019 00:00:00
Class 2 Operations,EU North,2.92,Queues v2,08/01/2017 00:00:00
Class 2 Operations,US East 2,2.92,Queues v2,08/01/2017 00:00:00
Class 2 Operations,US West,2.92,Queues v2,08/01/2017 00:00:00
Class 2 Operations,EU West,2.92,Queues v2,08/01/2017 00:00:00
Class 2 Operations,US West 2,2.92,Queues v2,08/01/2017 00:00:00
Class 2 Operations,AP Southeast,2.92,Queues v2,08/01/2017 00:00:00
Class 2 Operations,US East,2.92,Queues v2,08/01/2017 00:00:00
Class 2 Operations,AP East,2.92,Queues v2,08/01/2017 00:00:00
Cool Data Retrieval,US East,7.3,General Block Blob v2 Hierarchical Namespace,03/01/2020 00:00:00
Cool Data Retrieval,US West,7.3,General Block Blob v2 Hierarchical Namespace,03/01/2020 00:00:00
Cool Data Retrieval,EU North,7.3,General Block Blob v2 Hierarchical Namespace,03/01/2020 00:00:00
Cool Data Retrieval,US West 2,7.3,General Block Blob v2 Hierarchical Namespace,03/01/2020 00:00:00
Cool Data Retrieval,EU West,7.3,General Block Blob v2 Hierarchical Namespace,03/01/2020 00:00:00
Cool Data Retrieval,US East 2,7.3,General Block Blob v2 Hierarchical Namespace,03/01/2020 00:00:00
Cool Data Retrieval,AP East,7.3,General Block Blob v2 Hierarchical Namespace,03/01/2020 00:00:00
Cool Data Retrieval,AP Southeast,7.3,General Block Blob v2 Hierarchical Namespace,03/01/2020 00:00:00
Cool Data Retrieval,US East 2,7.3,Azure Data Lake Storage Gen2 Flat Namespace,08/28/2019 00:00:00
Cool Data Retrieval,AP East,7.3,Azure Data Lake Storage Gen2 Flat Namespace,08/28/2019 00:00:00
Cool Data Retrieval,EU North,7.3,Azure Data Lake Storage Gen2 Hierarchical Namespace,08/28/2019 00:00:00
Cool Data Retrieval,US East,7.3,Azure Data Lake Storage Gen2 Hierarchical Namespace,08/28/2019 00:00:00
Cool Data Retrieval,AP East,7.3,Azure Data Lake Storage Gen2 Hierarchical Namespace,08/28/2019 00:00:00
Cool Data Retrieval,US East,7.3,Azure Data Lake Storage Gen2 Flat Namespace,08/28/2019 00:00:00
Cool Data Retrieval,US West,7.3,Azure Data Lake Storage Gen2 Flat Namespace,08/28/2019 00:00:00
Cool Data Retrieval,US West,7.3,Azure Data Lake Storage Gen2 Hierarchical Namespace,08/28/2019 00:00:00
Cool Data Retrieval,US East 2,7.3,Azure Data Lake Storage Gen2 Hierarchical Namespace,08/28/2019 00:00:00
Cool Data Retrieval,EU West,7.3,Azure Data Lake Storage Gen2 Hierarchical Namespace,08/28/2019 00:00:00
Cool Data Retrieval,AP Southeast,7.3,Azure Data Lake Storage Gen2 Flat Namespace,08/28/2019 00:00:00
Cool Data Retrieval,US West 2,7.3,Azure Data Lake Storage Gen2 Hierarchical Namespace,08/28/2019 00:00:00
Cool Data Retrieval,EU West,7.3,Azure Data Lake Storage Gen2 Flat Namespace,08/28/2019 00:00:00
Cool Data Retrieval,EU North,7.3,Azure Data Lake Storage Gen2 Flat Namespace,08/28/2019 00:00:00
Cool Data Retrieval,AP Southeast,7.3,Azure Data Lake Storage Gen2 Hierarchical Namespace,08/28/2019 00:00:00
Cool Data Retrieval,US West 2,7.3,Azure Data Lake Storage Gen2 Flat Namespace,08/28/2019 00:00:00
Cool Data Retrieval,AP East,7.3,Files v2,05/09/2019 00:00:00
Cool Data Retrieval,AP East,7.3,Tiered Block Blob,02/22/2016 00:00:00
Cool Data Retrieval,EU West,7.3,Tiered Block Blob,02/22/2016 00:00:00
Cool Data Retrieval,US West 2,7.3,Tiered Block Blob,02/22/2016 00:00:00
Cool Data Retrieval,US West,7.3,Tiered Block Blob,02/22/2016 00:00:00
Cool Data Retrieval,US East,7.3,Tiered Block Blob,02/22/2016 00:00:00
Cool Data Retrieval,AP Southeast,7.3,Tiered Block Blob,02/22/2016 00:00:00
Cool Data Retrieval,EU North,7.3,Tiered Block Blob,02/22/2016 00:00:00
Cool Data Retrieval,US East 2,7.3,Tiered Block Blob,02/22/2016 00:00:00
Cool Data Returned for Quick Query,AP Southeast,3.65,Azure Data Lake Storage Gen2 Flat Namespace,04/08/2019 00:00:00
Cool Data Returned for Quick Query,US West 2,3.65,Azure Data Lake Storage Gen2 Flat Namespace,04/08/2019 00:00:00
Cool Data Returned for Quick Query,EU North,3.65,Azure Data Lake Storage Gen2 Flat Namespace,04/08/2019 00:00:00
Cool Data Returned for Quick Query,US East 2,4.38,Azure Data Lake Storage Gen2 Hierarchical Namespace,04/08/2019 00:00:00
Cool Data Returned for Quick Query,EU North,3.65,Azure Data Lake Storage Gen2 Hierarchical Namespace,04/08/2019 00:00:00
Cool Data Returned for Quick Query,US East,3.65,Azure Data Lake Storage Gen2 Hierarchical Namespace,04/08/2019 00:00:00
Cool Data Returned for Quick Query,US East,3.65,Azure Data Lake Storage Gen2 Flat Namespace,04/08/2019 00:00:00
Cool Data Returned for Quick Query,US West,3.65,Azure Data Lake Storage Gen2 Flat Namespace,04/08/2019 00:00:00
Cool Data Returned for Quick Query,US West 2,3.65,Azure Data Lake Storage Gen2 Hierarchical Namespace,04/08/2019 00:00:00
Cool Data Returned for Quick Query,AP Southeast,3.65,Azure Data Lake Storage Gen2 Hierarchical Namespace,04/08/2019 00:00:00
Cool Data Returned for Quick Query,US West,3.65,Azure Data Lake Storage Gen2 Hierarchical Namespace,04/08/2019 00:00:00
Cool Data Returned for Quick Query,EU West,3.65,Azure Data Lake Storage Gen2 Flat Namespace,04/08/2019 00:00:00
Cool Data Returned for Quick Query,US East 2,4.38,Azure Data Lake Storage Gen2 Flat Namespace,04/08/2019 00:00:00
Cool Data Returned for Quick Query,EU West,3.65,Azure Data Lake Storage Gen2 Hierarchical Namespace,04/08/2019 00:00:00
Cool Data Scanned for Quick Query,AP Southeast,0.9125,Azure Data Lake Storage Gen2 Hierarchical Namespace,04/08/2019 00:00:00
Cool Data Scanned for Quick Query,US West,0.8249,Azure Data Lake Storage Gen2 Flat Namespace,04/08/2019 00:00:00
Cool Data Scanned for Quick Query,US West 2,0.73,Azure Data Lake Storage Gen2 Flat Namespace,04/08/2019 00:00:00
Cool Data Scanned for Quick Query,EU North,0.73,Azure Data Lake Storage Gen2 Hierarchical Namespace,04/08/2019 00:00:00
Cool Data Scanned for Quick Query,US East 2,0.8759999999999999,Azure Data Lake Storage Gen2 Flat Namespace,04/08/2019 00:00:00
Cool Data Scanned for Quick Query,EU North,0.73,Azure Data Lake Storage Gen2 Flat Namespace,04/08/2019 00:00:00
Cool Data Scanned for Quick Query,US East,0.73,Azure Data Lake Storage Gen2 Hierarchical Namespace,04/08/2019 00:00:00
Cool Data Scanned for Quick Query,US East,0.73,Azure Data Lake Storage Gen2 Flat Namespace,04/08/2019 00:00:00
Cool Data Scanned for Quick Query,US West 2,0.73,Azure Data Lake Storage Gen2 Hierarchical Namespace,04/08/2019 00:00:00
Cool Data Scanned for Quick Query,EU West,0.8249,Azure Data Lake Storage Gen2 Flat Namespace,04/08/2019 00:00:00
Cool Data Scanned for Quick Query,US East 2,0.8759999999999999,Azure Data Lake Storage Gen2 Hierarchical Namespace,04/08/2019 00:00:00
Cool Data Scanned for Quick Query,US West,0.8249,Azure Data Lake Storage Gen2 Hierarchical Namespace,04/08/2019 00:00:00
Cool Data Scanned for Quick Query,EU West,0.8249,Azure Data Lake Storage Gen2 Hierarchical Namespace,04/08/2019 00:00:00
Cool Data Scanned for Quick Query,AP Southeast,0.9125,Azure Data Lake Storage Gen2 Flat Namespace,04/08/2019 00:00:00
Cool GRS Data Stored,AP Southeast,23.36,General Block Blob v2 Hierarchical Namespace,03/01/2020 00:00:00
Cool GRS Data Stored,US West 2,14.6,General Block Blob v2 Hierarchical Namespace,03/01/2020 00:00:00
Cool GRS Data Stored,AP East,23.36,General Block Blob v2 Hierarchical Namespace,03/01/2020 00:00:00
Cool GRS Data Stored,EU North,14.6,General Block Blob v2 Hierarchical Namespace,03/01/2020 00:00:00
Cool GRS Data Stored,US East,24.09,General Block Blob v2 Hierarchical Namespace,03/01/2020 00:00:00
Cool GRS Data Stored,US East 2,14.6,General Block Blob v2 Hierarchical Namespace,03/01/2020 00:00:00
Cool GRS Data Stored,EU West,14.6,General Block Blob v2 Hierarchical Namespace,03/01/2020 00:00:00
Cool GRS Data Stored,US West,24.09,General Block Blob v2 Hierarchical Namespace,03/01/2020 00:00:00
Cool GRS Data Stored,AP East,35.04,Files v2,05/09/2019 00:00:00
Cool GRS Data Stored,US West 2,14.6,Azure Data Lake Storage Gen2 Hierarchical Namespace,04/01/2019 00:00:00
Cool GRS Data Stored,US West,24.381999999999998,Azure Data Lake Storage Gen2 Hierarchical Namespace,04/01/2019 00:00:00
Cool GRS Data Stored,US East 2,14.6,Azure Data Lake Storage Gen2 Hierarchical Namespace,04/01/2019 00:00:00
Cool GRS Data Stored,EU West,14.6,Azure Data Lake Storage Gen2 Hierarchical Namespace,04/01/2019 00:00:00
Cool GRS Data Stored,AP Southeast,23.36,Azure Data Lake Storage Gen2 Hierarchical Namespace,04/01/2019 00:00:00
Cool GRS Data Stored,EU North,14.6,Azure Data Lake Storage Gen2 Hierarchical Namespace,04/01/2019 00:00:00
Cool GRS Data Stored,US East,24.381999999999998,Azure Data Lake Storage Gen2 Hierarchical Namespace,04/01/2019 00:00:00
Cool GRS Data Stored,US West,24.381999999999998,Azure Data Lake Storage Gen2 Flat Namespace,04/01/2019 00:00:00
Cool GRS Data Stored,EU North,14.6,Azure Data Lake Storage Gen2 Flat Namespace,04/01/2019 00:00:00
Cool GRS Data Stored,AP East,23.36,Azure Data Lake Storage Gen2 Hierarchical Namespace,04/01/2019 00:00:00
Cool GRS Data Stored,AP East,23.36,Azure Data Lake Storage Gen2 Flat Namespace,04/01/2019 00:00:00
Cool GRS Data Stored,EU West,14.6,Azure Data Lake Storage Gen2 Flat Namespace,04/01/2019 00:00:00
Cool GRS Data Stored,US East 2,14.6,Azure Data Lake Storage Gen2 Flat Namespace,04/01/2019 00:00:00
Cool GRS Data Stored,US West 2,14.6,Azure Data Lake Storage Gen2 Flat Namespace,04/01/2019 00:00:00
Cool GRS Data Stored,US East,24.381999999999998,Azure Data Lake Storage Gen2 Flat Namespace,04/01/2019 00:00:00
Cool GRS Data Stored,AP Southeast,23.36,Azure Data Lake Storage Gen2 Flat Namespace,04/01/2019 00:00:00
Cool GRS Data Stored,US West,24.381999999999998,Tiered Block Blob,02/03/2017 00:00:00
Cool GRS Data Stored,US East,24.381999999999998,Tiered Block Blob,02/03/2017 00:00:00
Cool GRS Data Stored,EU West,14.6,Tiered Block Blob,10/01/2016 00:00:00
Cool GRS Data Stored,US East 2,14.6,Tiered Block Blob,02/22/2016 00:00:00
Cool GRS Data Stored,AP East,23.36,Tiered Block Blob,02/22/2016 00:00:00
Cool GRS Data Stored,US West 2,14.6,Tiered Block Blob,02/22/2016 00:00:00
Cool GRS Data Stored,AP Southeast,23.36,Tiered Block Blob,02/22/2016 00:00:00
Cool GRS Data Stored,EU North,14.6,Tiered Block Blob,02/22/2016 00:00:00
Cool GRS Data Write,US East,3.65,Blob Storage,02/22/2016 00:00:00
Cool GRS Data Write,EU North,3.65,Blob Storage,02/22/2016 00:00:00
Cool GRS Data Write,AP East,3.65,Blob Storage,02/22/2016 00:00:00
Cool GRS Data Write,US West,3.65,Blob Storage,02/22/2016 00:00:00
Cool GRS Data Write,AP Southeast,3.65,Blob Storage,02/22/2016 00:00:00
Cool GRS Data Write,US East 2,3.65,Blob Storage,02/22/2016 00:00:00
Cool GRS Data Write,US West 2,3.65,Blob Storage,02/22/2016 00:00:00
Cool GRS Data Write,EU West,3.65,Blob Storage,02/22/2016 00:00:00
Cool GRS Early Delete,US West,24.381999999999998,Azure Data Lake Storage Gen2 Flat Namespace,10/10/2019 00:00:00
Cool GRS Early Delete,EU North,14.6,Azure Data Lake Storage Gen2 Hierarchical Namespace,10/10/2019 00:00:00
Cool GRS Early Delete,AP Southeast,23.36,Azure Data Lake Storage Gen2 Hierarchical Namespace,10/10/2019 00:00:00
Cool GRS Early Delete,US East,24.381999999999998,Azure Data Lake Storage Gen2 Hierarchical Namespace,10/10/2019 00:00:00
Cool GRS Early Delete,US East 2,14.6,Azure Data Lake Storage Gen2 Flat Namespace,10/10/2019 00:00:00
Cool GRS Early Delete,US West,24.381999999999998,Azure Data Lake Storage Gen2 Hierarchical Namespace,10/10/2019 00:00:00
Cool GRS Early Delete,US West 2,14.6,Azure Data Lake Storage Gen2 Hierarchical Namespace,10/10/2019 00:00:00
Cool GRS Early Delete,US East 2,14.6,Azure Data Lake Storage Gen2 Hierarchical Namespace,10/10/2019 00:00:00
Cool GRS Early Delete,AP Southeast,23.36,Azure Data Lake Storage Gen2 Flat Namespace,10/10/2019 00:00:00
Cool GRS Early Delete,US West 2,14.6,Azure Data Lake Storage Gen2 Flat Namespace,10/10/2019 00:00:00
Cool GRS Early Delete,EU West,14.6,Azure Data Lake Storage Gen2 Hierarchical Namespace,10/10/2019 00:00:00
Cool GRS Early Delete,EU North,14.6,Azure Data Lake Storage Gen2 Flat Namespace,10/10/2019 00:00:00
Cool GRS Early Delete,AP East,23.36,Azure Data Lake Storage Gen2 Hierarchical Namespace,10/10/2019 00:00:00
Cool GRS Early Delete,EU West,14.6,Azure Data Lake Storage Gen2 Flat Namespace,10/10/2019 00:00:00
Cool GRS Early Delete,US East,24.381999999999998,Azure Data Lake Storage Gen2 Flat Namespace,10/10/2019 00:00:00
Cool GRS Early Delete,AP East,23.36,Azure Data Lake Storage Gen2 Flat Namespace,10/10/2019 00:00:00
Cool GRS Early Delete,EU North,21.9,Files v2,07/12/2019 00:00:00
Cool GRS Early Delete,EU West,21.9,Files v2,07/12/2019 00:00:00
Cool GRS Early Delete,US West,36.573,Files v2,07/12/2019 00:00:00
Cool GRS Early Delete,US East,36.573,Files v2,07/12/2019 00:00:00
Cool GRS Early Delete,AP Southeast,35.04,Files v2,07/12/2019 00:00:00
Cool GRS Early Delete,US West 2,21.9,Files v2,07/12/2019 00:00:00
Cool GRS Early Delete,AP East,35.04,Files v2,07/12/2019 00:00:00
Cool GRS Early Delete,US East 2,21.9,Files v2,07/12/2019 00:00:00
Cool GRS Early Delete,AP Southeast,23.36,General Block Blob v2,07/03/2017 00:00:00
Cool GRS Early Delete,AP East,23.36,General Block Blob v2,07/03/2017 00:00:00
Cool GRS Early Delete,US East,24.381999999999998,General Block Blob v2,06/17/2017 00:00:00
Cool GRS Early Delete,EU North,14.6,General Block Blob v2,06/17/2017 00:00:00
Cool GRS Early Delete,US East 2,14.6,General Block Blob v2,06/17/2017 00:00:00
Cool GRS Early Delete,EU West,14.6,General Block Blob v2,06/17/2017 00:00:00
Cool GRS Early Delete,US West 2,14.6,General Block Blob v2,06/17/2017 00:00:00
Cool GRS Early Delete,US West,24.381999999999998,General Block Blob v2,06/17/2017 00:00:00
Cool GRS Iterative Read Operations,AP East,94.9,General Block Blob v2 Hierarchical Namespace,03/01/2020 00:00:00
Cool GRS Iterative Read Operations,AP Southeast,94.9,General Block Blob v2 Hierarchical Namespace,03/01/2020 00:00:00
Cool GRS Iterative Read Operations,US West,104.38999999999999,General Block Blob v2 Hierarchical Namespace,03/01/2020 00:00:00
Cool GRS Iterative Read Operations,US East,94.9,General Block Blob v2 Hierarchical Namespace,03/01/2020 00:00:00
Cool GRS Iterative Read Operations,US East 2,94.9,General Block Blob v2 Hierarchical Namespace,03/01/2020 00:00:00
Cool GRS Iterative Read Operations,US West 2,94.9,General Block Blob v2 Hierarchical Namespace,03/01/2020 00:00:00
Cool GRS Iterative Read Operations,EU West,102.2,General Block Blob v2 Hierarchical Namespace,03/01/2020 00:00:00
Cool GRS Iterative Read Operations,EU North,94.9,General Block Blob v2 Hierarchical Namespace,03/01/2020 00:00:00
Cool GRS Iterative Read Operations,EU North,94.9,Azure Data Lake Storage Gen2 Hierarchical Namespace,04/01/2019 00:00:00
Cool GRS Iterative Read Operations,US East 2,73,Azure Data Lake Storage Gen2 Flat Namespace,04/01/2019 00:00:00
Cool GRS Iterative Read Operations,EU North,73,Azure Data Lake Storage Gen2 Flat Namespace,04/01/2019 00:00:00
Cool GRS Iterative Read Operations,AP East,73,Azure Data Lake Storage Gen2 Flat Namespace,04/01/2019 00:00:00
Cool GRS Iterative Read Operations,EU West,78.84,Azure Data Lake Storage Gen2 Flat Namespace,04/01/2019 00:00:00
Cool GRS Iterative Read Operations,AP Southeast,94.9,Azure Data Lake Storage Gen2 Hierarchical Namespace,04/01/2019 00:00:00
Cool GRS Iterative Read Operations,EU West,102.2,Azure Data Lake Storage Gen2 Hierarchical Namespace,04/01/2019 00:00:00
Cool GRS Iterative Read Operations,US West 2,94.9,Azure Data Lake Storage Gen2 Hierarchical Namespace,04/01/2019 00:00:00
Cool GRS Iterative Read Operations,US West 2,73,Azure Data Lake Storage Gen2 Flat Namespace,04/01/2019 00:00:00
Cool GRS Iterative Read Operations,AP Southeast,73,Azure Data Lake Storage Gen2 Flat Namespace,04/01/2019 00:00:00
Cool GRS Iterative Read Operations,US East,94.9,Azure Data Lake Storage Gen2 Hierarchical Namespace,04/01/2019 00:00:00
Cool GRS Iterative Read Operations,AP East,94.9,Azure Data Lake Storage Gen2 Hierarchical Namespace,04/01/2019 00:00:00
Cool GRS Iterative Read Operations,US East 2,94.9,Azure Data Lake Storage Gen2 Hierarchical Namespace,04/01/2019 00:00:00
