SKU,SubCategory,AP East,AP Southeast,EU North,EU West,US East,US East 2,US West,US West 2
E4as v4,Eav4/Easv4 Series Windows,,356.24,340.18,356.24,318.28,318.28,,318.28
E4as v4,Eav4/Easv4 Series,,221.92,205.85999999999999,221.92,183.96,183.96,,183.96
E4s v3,Ev3/ESv3 Series Windows,378.14,367.92,340.18,367.92,318.28,328.5,350.4,318.28
E4s v3,Ev3/ESv3 Series,243.82000000000002,233.6,205.85999999999999,233.6,183.96,194.18,216.07999999999998,183.96
E64 v3,Ev3/ESv3 Series,3511.2999999999997,3364.57,2964.5299999999997,3194.48,2649.17,2649.17,2943.36,2649.17
E64 v3,Ev3/ESv3 Series Windows,5660.42,5513.69,5113.65,5343.6,4798.29,4798.29,5092.48,4798.29
E64a v4,Eav4/Easv4 Series Windows,,5699.84,5442.88,5699.84,5092.48,5092.48,,5092.48
E64a v4,Eav4/Easv4 Series,,3550.72,3293.7599999999998,3550.72,2943.36,2943.36,,2943.36
E64as v4,Eav4/Easv4 Series Windows,,5699.84,5442.88,5699.84,5092.48,5092.48,,5092.48
E64as v4,Eav4/Easv4 Series,,3550.72,3293.7599999999998,3550.72,2943.36,2943.36,,2943.36
E64i v3,Ev3/ESv3 Series,3511.2999999999997,3364.57,2964.5299999999997,3194.48,2649.17,2649.17,2943.36,2649.17
E64i v3,Ev3/ESv3 Series Windows,5660.42,5513.69,5113.65,5343.6,4798.29,4798.29,5092.48,4798.29
E64is v3,Ev3/ESv3 Series,3511.2999999999997,3364.57,2964.5299999999997,3194.48,2649.17,2649.17,2943.36,2649.17
E64is v3,Ev3/ESv3 Series Windows,5660.42,5513.69,5113.65,5343.6,4798.29,4798.29,5092.48,4798.29
E64s v3,Ev3/ESv3 Series,3511.2999999999997,3364.57,2964.5299999999997,3194.48,2649.17,2649.17,2943.36,2649.17
E64s v3,Ev3/ESv3 Series Windows,5660.42,5513.69,5113.65,5343.6,4798.29,4798.29,5092.48,4798.29
E8 v3,Ev3/ESv3 Series Windows,756.28,735.84,680.36,735.84,636.56,657,677.44,636.56
E8 v3,Ev3/ESv3 Series,487.64000000000004,467.2,411.71999999999997,467.2,367.92,388.36,408.8,367.92
E8a v4,Eav4/Easv4 Series Windows,,712.48,680.36,712.48,636.56,636.56,,636.56
E8a v4,Eav4/Easv4 Series,,443.84,411.71999999999997,443.84,367.92,367.92,,367.92
E8as v4,Eav4/Easv4 Series Windows,,712.48,680.36,712.48,636.56,636.56,,636.56
E8as v4,Eav4/Easv4 Series,,443.84,411.71999999999997,443.84,367.92,367.92,,367.92
E8s v3,Ev3/ESv3 Series Windows,756.28,735.84,680.36,735.84,636.56,657,677.44,636.56
E8s v3,Ev3/ESv3 Series,487.64000000000004,467.2,411.71999999999997,467.2,367.92,388.36,408.8,367.92
E96a v4,Eav4/Easv4 Series,,5326.08,4940.639999999999,5326.08,4415.04,4415.04,,4415.04
E96a v4,Eav4/Easv4 Series Windows,,8549.76,8164.32,8549.76,7638.72,7638.72,,7638.72
E96as v4,Eav4/Easv4 Series,,5326.08,4940.639999999999,5326.08,4415.04,4415.04,,4415.04
E96as v4,Eav4/Easv4 Series Windows,,8549.76,8164.32,8549.76,7638.72,7638.72,,7638.72
Esv3 Type1,ESv3 Series Dedicated Host,3443.41,3423.7000000000003,3147.76,3403.9900000000002,2833.1299999999997,2833.1299999999997,3147.76,2833.1299999999997
F1,F/FS Series,52.559999999999995,42.121,41.318,41.464000000000006,36.281,36.281,45.26,36.281
F1,F/FS Series Windows,94.17,75.92,74.46,75.19,69.86099999999999,69.86099999999999,78.84,69.86099999999999
F16,F/FS Series Windows,1512.56,1211.8,1191.36,1200.85,1118.3600000000001,1118.3600000000001,1264.36,1118.3600000000001
F16,F/FS Series,843.15,674.52,660.65,663.57,581.08,581.08,727.08,581.08
F16s,F/FS Series Windows,1512.56,1211.8,1191.36,1200.85,1118.3600000000001,1118.3600000000001,1264.36,1118.3600000000001
F16s,F/FS Series,843.15,674.52,660.65,663.57,581.08,581.08,727.08,581.08
F16s v2,FSv2 Series,630.72,572.32,560.64,566.48,494.21000000000004,494.21000000000004,619.04,494.21000000000004
F16s v2,FSv2 Series Windows,1168,1030.03,1097.92,1081.13,950.46,950.46,1156.3200000000002,950.46
F1s,F/FS Series,52.559999999999995,42.121,41.318,41.464000000000006,36.281,36.281,45.26,36.281
F1s,F/FS Series Windows,94.17,75.92,74.46,75.19,69.86099999999999,69.86099999999999,78.84,69.86099999999999
F2,F/FS Series Windows,189.07,151.10999999999999,148.92,150.38,140.16,140.16,157.68,140.16
F2,F/FS Series,105.11999999999999,83.95,82.49000000000001,83.22,72.27000000000001,72.27000000000001,90.52,72.27000000000001
F2s,F/FS Series Windows,189.07,151.10999999999999,148.92,150.38,140.16,140.16,157.68,140.16
F2s,F/FS Series,105.11999999999999,83.95,82.49000000000001,83.22,72.27000000000001,72.27000000000001,90.52,72.27000000000001
F2s v2,FSv2 Series Windows,146,128.48,137.24,135.05,118.99000000000001,118.99000000000001,144.54000000000002,118.99000000000001
F2s v2,FSv2 Series,78.84,71.54,70.08,70.81,61.757999999999996,61.757999999999996,77.38,61.757999999999996
F32s v2,FSv2 Series Windows,2336,2060.06,2195.84,2161.5299999999997,1900.92,1900.92,2312.6400000000003,1900.92
F32s v2,FSv2 Series,1261.44,1144.64,1121.28,1132.96,987.6899999999999,987.6899999999999,1238.08,987.6899999999999
F4,F/FS Series Windows,378.14,302.95,297.84,300.03,279.59000000000003,279.59000000000003,316.09,279.59000000000003
F4,F/FS Series,210.97,168.63,164.98000000000002,165.71,145.27,145.27,181.77,145.27
F48s v2,FSv2 Series Windows,3504,3328.7999999999997,3293.7599999999998,3312.0099999999998,3095.2000000000003,3095.2000000000003,3470.4199999999996,3095.2000000000003
F48s v2,FSv2 Series,1892.16,1716.9599999999998,1681.9199999999998,1699.4399999999998,1481.8999999999999,1481.8999999999999,1857.1200000000001,1481.8999999999999
F4s,F/FS Series Windows,378.14,302.95,297.84,300.03,279.59000000000003,279.59000000000003,316.09,279.59000000000003
F4s,F/FS Series,210.97,168.63,164.98000000000002,165.71,145.27,145.27,181.77,145.27
F4s v2,FSv2 Series,157.68,143.08,140.16,141.62,123.37,123.37,154.76,123.37
F4s v2,FSv2 Series Windows,292,257.69,274.48,270.1,237.98000000000002,237.98000000000002,289.08000000000004,237.98000000000002
F64s v2,FSv2 Series Windows,4672,4120.12,4391.68,4323.0599999999995,3802.5699999999997,3802.5699999999997,4625.280000000001,3802.5699999999997
F64s v2,FSv2 Series,2522.88,2289.28,2242.56,2265.92,1975.3799999999999,1975.3799999999999,2476.16,1975.3799999999999
F72s v2,FSv2 Series Windows,5256,4635.5,4940.639999999999,4863.26,4277.8,4277.8,5203.4400000000005,4277.8
F72s v2,FSv2 Series,2838.24,2575.44,2522.88,2549.16,2222.85,2222.85,2785.68,2222.85
F8,F/FS Series Windows,756.28,605.9,595.68,600.06,559.1800000000001,559.1800000000001,632.18,559.1800000000001
F8,F/FS Series,421.94,337.26,329.96000000000004,331.42,290.54,290.54,363.54,290.54
F8s,F/FS Series Windows,756.28,605.9,595.68,600.06,559.1800000000001,559.1800000000001,632.18,559.1800000000001
F8s,F/FS Series,421.94,337.26,329.96000000000004,331.42,290.54,290.54,363.54,290.54
F8s v2,FSv2 Series,315.36,286.16,280.32,283.24,246.74,246.74,309.52,246.74
F8s v2,FSv2 Series Windows,584,515.38,548.96,540.2,475.23,475.23,578.1600000000001,475.23
Fsv2 Type2,FSv2 Series Dedicated Host,3148.49,2833.1299999999997,2775.46,2803.9300000000003,2457.1800000000003,2457.1800000000003,3064.5400000000004,2457.1800000000003
G1,G/GS Series,,481.8,,510.99999999999994,,401.50000000000006,445.3,357.7
G1,G/GS Series Windows,,532.9,,562.1,,445.3,489.1,408.07000000000005
G2,G/GS Series,,963.6,,1021.9999999999999,,803.0000000000001,890.6,716.13
G2,G/GS Series Windows,,1065.8,,1124.2,,890.6,978.2,816.87
G3,G/GS Series,,1927.2,,2043.9999999999998,,1606.0000000000002,1781.2,1431.53
G3,G/GS Series Windows,,2131.6,,2248.4,,1781.2,1956.4,1633.74
G4,G/GS Series Windows,,4263.2,,4496.8,,3562.4,3912.8,3266.7499999999995
G4,G/GS Series,,3854.4,,4087.9999999999995,,3212.0000000000005,3562.4,2863.06
G5,G/GS Series,,6854.700000000001,,7292.7,,5708.6,6343.7,5708.6
G5,G/GS Series Windows,,7694.2,,8103,,6409.4,7044.5,6409.4
GS1,G/GS Series,,481.8,,510.99999999999994,,401.50000000000006,445.3,357.7
GS1,G/GS Series Windows,,532.9,,562.1,,445.3,489.1,408.07000000000005
GS2,G/GS Series,,963.6,,1021.9999999999999,,803.0000000000001,890.6,716.13
GS2,G/GS Series Windows,,1065.8,,1124.2,,890.6,978.2,816.87
GS3,G/GS Series,,1927.2,,2043.9999999999998,,1606.0000000000002,1781.2,1431.53
GS3,G/GS Series Windows,,2131.6,,2248.4,,1781.2,1956.4,1633.74
GS4,G/GS Series Windows,,4263.2,,4496.8,,3562.4,3912.8,3266.7499999999995
GS4,G/GS Series,,3854.4,,4087.9999999999995,,3212.0000000000005,3562.4,2863.06
GS5,G/GS Series,,6854.700000000001,,7292.7,,5708.6,6343.7,5708.6
GS5,G/GS Series Windows,,7694.2,,8103,,6409.4,7044.5,6409.4
H16,H Series,,1349.04,1416.93,1507.45,1319.11,,1416.93,1161.43
H16,H Series Windows,,2557.92,2208.25,2490.03,2560.84,,2349.14,1648.34
H16m,H Series Windows,,3170.39,2958.69,3336.1000000000004,3430.27,,3147.0299999999997,2042.54
H16m,H Series,,1807.48,1898.73,2019.9099999999999,1768.0600000000002,,1898.73,1556.3600000000001
H16mr,H Series,,1988.5200000000002,2088.53,2221.3900000000003,1944.72,,2088.53,1711.8500000000001
H16mr,H Series Windows,,3412.0200000000004,3254.34,3669.71,3773.37,,3461.66,2198.76
H16r,H Series Windows,,2738.23,2429.44,2738.96,2816.34,,2584.2,1764.4099999999999
H16r,H Series,,1484.09,1559.2800000000002,1657.83,1451.24,,1559.2800000000002,1277.5
H8,H Series,,674.52,708.8299999999999,753.36,659.9200000000001,,708.8299999999999,581.08
H8,H Series Windows,,1278.96,1104.49,1245.3799999999999,1280.42,,1175.3000000000002,824.17
H8m,H Series,,903.74,949.7299999999999,1009.59,884.0300000000001,,949.7299999999999,778.1800000000001
H8m,H Series Windows,,1584.83,1479.71,1668.0500000000002,1715.5,,1573.88,1021.27
HB120rs v2,HBSv2 Series,,,,3416.3999999999996,,,,
HB120rs v2,HBSv2 Series Windows,,,,7445.999999999999,,,,
HB60rs,HBS Series,,1081.86,998.6400000000001,2163.72,1664.3999999999999,832.1999999999999,,
HB60rs,HBS Series Windows,,2089.26,2006.0400000000002,4178.52,3679.2,1839.6,,
HC44rs,HCS Series,,3006.1400000000003,1387.73,3006.1400000000003,2312.6400000000003,1156.3200000000002,1503.0700000000002,2312.6400000000003
HC44rs,HCS Series Windows,,4483.66,2126.49,4483.66,3790.1600000000003,1895.0800000000002,2241.83,3790.1600000000003
L16s,LS Series Windows,,1629.3600000000001,,1623.5200000000002,,1592.86,1541.76,1448.32
L16s,LS Series,,1092.08,,1086.24,,1002.29,1004.4799999999999,911.04
L16s v2,LSv2 Series Windows,,1629.3600000000001,1541.76,1623.5200000000002,1448.32,1448.32,1541.76,1448.32
L16s v2,LSv2 Series,,1092.08,1004.4799999999999,1086.24,911.04,911.04,1004.4799999999999,911.04
L32s,LS Series,,2184.16,,2172.48,,2004.58,2008.9599999999998,1822.08
L32s,LS Series Windows,,3258.7200000000003,,3247.0400000000004,,3186.4500000000003,3083.52,2896.64
L32s v2,LSv2 Series Windows,,,3083.52,,,,3083.52,
L32s v2,LSv2 Series,,,2008.9599999999998,,,,2008.9599999999998,
L48s v2,LSv2 Series,,3276.2400000000002,,3258.7200000000003,2733.1200000000003,2733.1200000000003,3013.44,2733.1200000000003
L48s v2,LSv2 Series Windows,,4888.08,,4870.5599999999995,4344.96,4344.96,4625.280000000001,4344.96
L4s,LS Series Windows,,407.34000000000003,,405.88000000000005,,398.58000000000004,385.44,362.08
L4s,LS Series,,273.02,,271.56,,250.39000000000001,251.11999999999998,227.76
L64s v2,LSv2 Series Windows,,,6167.04,,,,6167.04,
L64s v2,LSv2 Series,,,4017.9199999999996,,,,4017.9199999999996,
L80s v2,LSv2 Series Windows,,8146.8,7708.8,8117.599999999999,7241.6,7241.6,7708.8,7241.6
L80s v2,LSv2 Series,,5460.400000000001,5022.4,5431.200000000001,4555.2,4555.2,5022.4,4555.2
L8s,LS Series,,546.04,,543.12,,500.78000000000003,502.23999999999995,455.52
L8s,LS Series Windows,,814.6800000000001,,811.7600000000001,,796.43,770.88,724.16
L8s v2,LSv2 Series,,546.04,502.23999999999995,543.12,455.52,455.52,502.23999999999995,455.52
L8s v2,LSv2 Series Windows,,814.6800000000001,770.88,811.7600000000001,724.16,724.16,770.88,724.16
L96s v2,LSv2 Series,,,,,,,6026.88,
L96s v2,LSv2 Series Windows,,,,,,,9250.560000000001,
M128ms,MS Series Windows,43642.1375,34912.98,30039.5,33937.115999999995,26144.22,26144.22,,26144.22
M128ms,MS Series,35314.6625,28249.54,23378.688,27275.136,19482.239999999998,19482.239999999998,,19482.239999999998
M128s,MS Series,17649.574999999997,14118.2,11684.380000000001,13631.289999999999,9736.74,9736.74,,9736.74
M128s,MS Series Windows,23022.375,18417.9,15982.619999999999,17930.260000000002,14034.98,14034.98,,14034.98
M16ms,MS Series Windows,5106.9887499999995,4085.5910000000003,3524.44,3973.39,3076.074,3076.074,,3076.074
M16ms,MS Series,4066.00875,3252.807,2691.9480000000003,3140.606,2243.29,2243.29,,2243.29
M16s,MS Series Windows,3829.945,3063.81,2628,2976.794,2279.79,2279.79,,2279.79
M16s,MS Series,3158.3450000000003,2526.5299999999997,2090.72,2439.514,1742.51,1742.51,,1742.51
M208ms v2,MSv2 Series Windows,,49329.02,46071.76,49329.02,39557.240000000005,39557.240000000005,,39557.240000000005
M208ms v2,MSv2 Series,,42344.38,39087.119999999995,42344.38,32572.6,32572.6,,32572.6
M208s v2,MSv2 Series,,21172.19,19543.559999999998,21172.19,16286.3,16286.3,,16286.3
M208s v2,MSv2 Series Windows,,28156.829999999998,26528.2,28156.829999999998,23270.94,23270.94,,23270.94
M32ls,MS Series Windows,4489.135,3583.5699999999997,3398.15,3583.5699999999997,3171.85,3171.85,,3171.85
M32ls,MS Series,3145.935,2516.748,2327.9700000000003,2516.748,2097.29,2097.29,,2097.29
M32ms,MS Series Windows,10213.886250000001,8171.109,7048.88,7946.78,6152.148,6152.148,,6152.148
M32ms,MS Series,8131.92625,6505.541,5383.896000000001,6281.212,4486.58,4486.58,,4486.58
M32s,MS Series,4412.6675,3530.134,2921.46,3408.37,2434.55,2434.55,,2434.55
M32s,MS Series Windows,5755.8675,4604.694,3996.02,4482.93,3509.11,3509.11,,3509.11
M32ts,MS Series,2964.165,2371.04,2193.4821,2371.04,1976.11,1976.11,,1976.11
M32ts,MS Series Windows,4307.365,3445.6,3268.0421,3445.6,3050.67,3050.67,,3050.67
M416ms v2,MSv2 Series,,94097,86855.40000000001,94097,72379.5,72379.5,,72379.5
M416ms v2,MSv2 Series Windows,,108061.9,100827.6,108061.9,86351.70000000001,86351.70000000001,,86351.70000000001
M416s v2,MSv2 Series Windows,,61020.700000000004,57401.36,61020.700000000004,50162.67999999999,50162.67999999999,,50162.67999999999
M416s v2,MSv2 Series,,47051.42,43432.08,47051.42,36193.4,36193.4,,36193.4
M64ls,MS Series,5929.425,4743.54,4387.7745,4743.54,3952.95,3952.95,,3952.95
M64ls,MS Series Windows,8615.825,6892.66,6536.8945,6892.66,6102.07,6102.07,,6102.07
M64ms,MS Series Windows,17842.1125,14272.96,12280.79,13896.28,10687.93,10687.93,,10687.93
M64ms,MS Series,13678.375,10941.970000000001,9055.65,10564.56,7546.01,7546.01,,7546.01
M64s,MS Series,8824.787499999999,7059.1,5842.1900000000005,6816.01,4868.37,4868.37,,4868.37
M64s,MS Series Windows,11511.1875,9208.95,7991.3099999999995,8965.130000000001,7017.49,7017.49,,7017.49
M8ms,MS Series Windows,2553.44875,2042.54,1762.22,1986.3300000000002,1538.037,1538.037,,1538.037
M8ms,MS Series,2032.95875,1626.367,1345.9740000000002,1570.303,1121.645,1121.645,,1121.645
NC12,NC Series,,1928.6599999999999,1419.12,1703.0900000000001,1314,1314,,1314
NC12,NC Series Windows,,2272.49,1687.76,2025.02,1582.64,1582.64,,1582.64
NC12s v2,NCSv2 Series,,4436.21,,3915.72,3022.2,,,3022.2
NC12s v2,NCSv2 Series Windows,,5226.07,,4657.4,3639.7799999999997,,,3639.7799999999997
NC12s v3,NCSv3 Series Windows,,6584.599999999999,,5984.54,5004.88,4877.568,,4877.568
NC12s v3,NCSv3 Series,,6181.64,,5581.58,4467.6,4467.6,,4467.6
NC24,NC Series,,3856.59,2838.24,3406.1800000000003,2628,2628,,2628
NC24,NC Series Windows,,4544.98,3375.52,4050.7700000000004,3165.28,3165.28,,3165.28
NC24R,NC Series,,4243.49,3122.21,3746.3599999999997,2890.8,2890.8,,2890.8
NC24R,NC Series Windows,,4999.77,3712.78,4455.92,3482.1,3482.1,,3482.1
NC24rs v2,NCSv2 Series,,9759.369999999999,,8616.92,6648.84,,,6648.84
NC24rs v2,NCSv2 Series Windows,,11499.69,,10247.74,8008.83,,,8008.83
NC24rs v3,NCSv3 Series Windows,,14486.12,,13166.28,11010.59,10648.655999999999,,10648.655999999999
NC24rs v3,NCSv3 Series,,13599.9,,12279.330000000002,9828.720000000001,9828.720000000001,,9828.720000000001
NC24s v2,NCSv2 Series Windows,,10452.14,,9314.07,7279.5599999999995,,,7279.5599999999995
NC24s v2,NCSv2 Series,,8871.69,,7831.44,6044.4,,,6044.4
NC24s v3,NCSv3 Series Windows,,13169.199999999999,,11969.08,10009.76,9755.136,,9755.136
NC24s v3,NCSv3 Series,,12363.28,,11163.16,8935.2,8935.2,,8935.2
NC6,NC Series Windows,,1135.88,843.88,1012.51,791.32,791.32,,791.32
NC6,NC Series,,964.3299999999999,709.56,851.18,657,657,,657
NC6s v2,NCSv2 Series,,2217.74,,1957.86,1511.1,,,1511.1
NC6s v2,NCSv2 Series Windows,,2612.67,,2328.7,1819.8899999999999,,,1819.8899999999999
NC6s v3,NCSv3 Series Windows,,3292.2999999999997,,2992.27,2502.44,2438.784,,2438.784
NC6s v3,NCSv3 Series,,3090.82,,2790.79,2233.8,2233.8,,2233.8
ND12s,NDS Series Windows,,5226.07,,4657.4,3639.7799999999997,,,3639.7799999999997
ND12s,NDS Series,,4436.21,,3914.9900000000002,3022.2,,,3022.2
ND24rs,NDS Series,,9759.369999999999,,8616.92,6648.84,,,6648.84
ND24rs,NDS Series Windows,,11499.69,,10248.47,8008.83,,,8008.83
ND24s,NDS Series Windows,,10452.14,,9314.07,7279.5599999999995,,,7279.5599999999995
ND24s,NDS Series,,8871.69,,7830.71,6044.4,,,6044.4
ND40rs v2,NDrSv2 Series Windows,,,,21437.18,17426.56,,,17426.56
ND40rs v2,NDrSv2 Series,,,,20093.98,16083.36,,,16083.36
ND40s v2,NDSv2 Series Windows,21991.25,17728.780000000002,,13833.5,9606.8,,,
ND40s v2,NDSv2 Series,21319.649999999998,17057.18,,13161.900000000001,8935.2,,,
ND6s,NDS Series Windows,,2612.67,,2328.7,1819.8899999999999,,,1819.8899999999999
ND6s,NDS Series,,2217.74,,1957.86,1511.1,,,1511.1
NV12,NV Series Windows,,2722.9,2127.95,2328.7,2102.4,2060.06,,1872.45
NV12,NV Series,,2320.67,1766.6,1992.9,1664.3999999999999,1754.19,,1595.05
NV12s v2,NVSv2 Series,,,,,,,1119.82,
NV12s v2,NVSv2 Series Windows,,,,,,,1321.3,
NV12s v3,NVSv3 Series Windows,,1563.6599999999999,1286.26,1443.94,1235.1599999999999,,1235.1599999999999,1235.1599999999999
NV12s v3,NVSv3 Series,,1160.7,883.3,1040.98,832.1999999999999,,832.1999999999999,832.1999999999999
NV16s v4,NVSv4 Series Windows,,,,694.23,608.8199999999999,,,
NV16s v4,NVSv4 Series,,,,425.59,340.18,,,
NV24,NV Series,,4641.34,3533.2,3985.8,3328.7999999999997,3509.11,,3190.1
NV24,NV Series Windows,,5445.8,4255.9,4657.4,4205.53,4119.389999999999,,3744.9
NV24s v2,NVSv2 Series,,,,,,,2240.37,
NV24s v3,NVSv3 Series,,2321.4,1766.6,2080.5,1664.3999999999999,,1664.3999999999999,1664.3999999999999
NV24s v3,NVSv3 Series Windows,,3127.3199999999997,2572.52,2886.42,2470.3199999999997,,2470.3199999999997,2470.3199999999997
NV32s v4,NVSv4 Series Windows,,,,1387.73,1217.6399999999999,,,
NV32s v4,NVSv4 Series,,,,850.45,680.36,,,
NV48s v3,NVSv3 Series Windows,,6254.639999999999,5143.58,5772.84,4940.639999999999,,4940.639999999999,4940.639999999999
NV48s v3,NVSv3 Series,,4642.8,3531.7400000000002,4161,3328.7999999999997,,3328.7999999999997,3328.7999999999997
NV4s v4,NVSv4 Series,,,,106.58,84.68,,,
NV4s v4,NVSv4 Series Windows,,,,173.73999999999998,151.84,,,
NV6,NV Series Windows,,1361.45,1064.34,1164.35,1051.2,1030.03,,936.5899999999999
NV6,NV Series,,1160.7,883.3,996.45,832.1999999999999,877.4599999999999,,797.1600000000001
NV6s v2,NVSv2 Series Windows,,,,,,,660.65,
NV6s v2,NVSv2 Series,,,,,,,559.91,
NV8s v4,NVSv4 Series Windows,,,,346.75,304.40999999999997,,,
NV8s v4,NVSv4 Series,,,,212.42999999999998,170.09,,,
PB12s,PB Series,,1575.34,,1575.34,1211.8,,,1211.8
PB12s,PB Series Windows,,2099.48,,2099.48,1614.7600000000002,,,1614.7600000000002
PB24s,PB Series,,3150.68,,3150.68,2423.6,,,2423.6
PB24s,PB Series Windows,,4198.2300000000005,,4198.2300000000005,3229.5200000000004,,,3229.5200000000004
PB6s,PB Series,,787.67,,787.67,605.9,,,605.9
PB6s,PB Series Windows,,1049.74,,1049.74,807.3800000000001,,,807.3800000000001
Type 2,ESv3 Series Dedicated Host,3812.0600000000004,3790.1600000000003,3485.02,3768.2599999999998,3136.81,3136.81,3485.02,3136.81
Type 2,MSv2 Series Dedicated Host,,51756.270000000004,47775.58,51756.270000000004,39812.74,39812.74,,39812.74
Type 2,DSv3 Series Dedicated Host,3807.6800000000003,3463.85,3093.7400000000002,3324.42,2775.46,2775.46,3238.2799999999997,2775.46
Type 2,LSv2 Series Dedicated Host,,6006.44,5524.639999999999,5974.32,5010.72,5010.72,,5010.72
Type 2 HM,MSv2 Series Dedicated Host,,103499.4,95542.4,103499.4,79613.8,79613.8,,79613.8
Type 3,Easv4 Series Dedicated Host,,5868.469999999999,5396.16,5834.89,4856.69,4856.69,,4856.69
Type 3,Dasv4 Series Dedicated Host,,4617.25,4126.69,4453.73,3700.37,3700.37,,3700.37
